name	id	level	prev	n	estimate	lower	upper	se	p.value	q.value	subspecies	species	genus	family	order	class	phylum	superkingdom
Oscillospiraceae sp.	HG3A.0966	family	0.0696534046584197	8973	-0.00362200833689337	-0.0436739349591686	0.0364299182853818	0.0204322387386893	0.859300930743613	0.954553922208331	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0977	order	0.0609606597570489	8973	-0.00361972312241461	-0.0436605367042084	0.0364210904593791	0.0204265694909058	0.859350157206358	0.954553922208331	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnoclostridium sp.	HG3A.1343	genus	0.112225565585646	8973	-0.00361488608241589	-0.0436255391030876	0.0363957669382559	0.0204111832701342	0.85943137090587	0.954553922208331	unclassified	unclassified	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1833	order	0.00289758163379026	8973	-0.00359232244611078	-0.0435893375705882	0.0364046926783666	0.0204042259830712	0.860252586265585	0.954553922208331	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Faecalibacterium prausnitzii	HG3A.0025	species	0.966120583974145	8973	0.00360987532696723	-0.0367153585641771	0.0439351092181115	0.0205716647248402	0.860708039882547	0.954553922208331	unclassified	Faecalibacterium prausnitzii	Faecalibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1501	class	0.00668672684720829	8973	0.00357317915589811	-0.0364410906650021	0.0435874489767983	0.020413028358048	0.861049023099363	0.954553922208331	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1327	order	0.0109216538504402	8973	-0.00356683557849662	-0.0435721608472024	0.0364384896902091	0.0204084653509405	0.861262506133562	0.954553922208331	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0949	order	0.0318733979716929	8973	0.00352163945766998	-0.0365027015065599	0.0435459804218998	0.0204181660885453	0.863067429573612	0.956020562334609	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1077	order	0.0206174077788922	8973	0.00351732758164893	-0.0366159021797838	0.0436505573430816	0.0204737150243406	0.863600867036088	0.956077925859807	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Marvinbryantia formatexigens	HG3A.1769	species	0.00735539953192912	8973	0.00347663864580179	-0.036561233764849	0.0435145110564526	0.0204250690709252	0.864845501916195	0.956922141194897	unclassified	Marvinbryantia formatexigens	Marvinbryantia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0550	class	0.111668338348378	8973	0.00344839468938898	-0.036644158075444	0.0435409474542219	0.0204529639100799	0.866114170812295	0.957761696264136	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1530	class	0.0098071993759055	8973	0.00342858761407938	-0.036570934090444	0.0434281093186028	0.020405504699134	0.866569272791128	0.957761696264136	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Bacteria sp.	HG3A.1977	superkingdom	0.00256324529142985	8973	0.00341269552056591	-0.0367498901356005	0.0435752811767323	0.0204886907496095	0.867716262867215	0.958495704947925	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Faecalicoccus pleomorphus	HG3A.0875	species	0.052936587540399	8973	0.00338571530889759	-0.0366457420456477	0.0434171726634429	0.0204217964703558	0.868326553066222	0.958636378107036	unclassified	Faecalicoccus pleomorphus	Faecalicoccus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1613	order	0.00813551766410342	8973	-0.00336455536578787	-0.0433611033498695	0.0366319926182938	0.0204039876743332	0.869028855868055	0.95879813101436	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1151	order	0.017719826145102	8973	0.00335707260010245	-0.0367785088976505	0.0434926540978554	0.0204749147478495	0.869766160533811	0.95879813101436	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Rikenellaceae sp.	HG3A.1693	family	0.00367769976596456	8973	0.00334397225256022	-0.0366833568842604	0.0433713013893808	0.0204196904860192	0.869922132975749	0.95879813101436	unclassified	unclassified	unclassified	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1711	order	0.00501504513540622	8973	0.00332734759097177	-0.0367447307546923	0.0433994259366358	0.0204425190137722	0.870706372532358	0.958937812835472	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0940	order	0.0667558230246294	8973	-0.00330466720935128	-0.0433087325085159	0.0366993980898134	0.0204078225853949	0.871363572889817	0.958937812835472	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0653	order	0.348044132397192	8973	-0.00329091391860204	-0.0434465175834165	0.0368646897462125	0.020485128930586	0.872373584191909	0.958937812835472	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1822	order	0.0124818901147888	8973	-0.00325059271709516	-0.0433004857461903	0.036799300312	0.0204312013139046	0.873594156664885	0.958937812835472	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteroidales sp.	HG3A.1844	order	0.00256324529142985	8973	-0.00323868316077087	-0.0433034987586426	0.0368261324371009	0.0204388139686144	0.874099928832655	0.958937812835472	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Veillonellales sp.	HG3A.1426	order	0.00713250863702218	8973	-0.00323358175211167	-0.0432549755279591	0.0367878120237357	0.0204166625989079	0.874161341897429	0.958937812835472	unclassified	unclassified	unclassified	unclassified	Veillonellales	Negativicutes	Firmicutes	Bacteria
Bacteroides stercoris	HG3A.0167	species	0.560236264348601	8973	-0.00324755917756579	-0.0434834561956079	0.0369883378404763	0.0205260900802892	0.874290077092187	0.958937812835472	unclassified	Bacteroides stercoris	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteroidales sp.	HG3A.1642	order	0.00423492700323192	8973	0.00322538252819551	-0.0367450688623927	0.0431958339187837	0.0203906746611153	0.874319125994731	0.958937812835472	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Clostridium sp. Marseille-P2538	HG3A.1911	species	0.0237378803075894	8973	-0.00319839434385909	-0.043228509529995	0.0368317208422769	0.020421111771574	0.875546373116752	0.958937812835472	unclassified	Clostridium sp. Marseille-P2538	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1601	phylum	0.00624094505739441	8973	0.00318354056435468	-0.036811892948518	0.0431789740772273	0.0204034191338476	0.876013121169054	0.958937812835472	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Lachnoclostridium sp. An14	HG3A.1235	species	0.0377800066867269	8973	0.00318455638971411	-0.0368286636893301	0.0431977764687583	0.0204124928388352	0.876028564572844	0.958937812835472	unclassified	Lachnoclostridium sp. An14	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1670	phylum	0.00802407221664995	8973	0.00318582786154206	-0.0368563945544207	0.0432280502775048	0.020427288198806	0.876068569092143	0.958937812835472	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0186	order	0.386158475426279	8973	-0.00319117094879973	-0.0433857222124087	0.0370033803148093	0.0205049978034213	0.876329064223449	0.958937812835472	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0698	order	0.0615178869943163	8973	0.00315674601534756	-0.0369704311930403	0.0432839232237355	0.0204706273524302	0.877448805415821	0.95963409297543	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroides sp. An269	HG3A.1694	species	0.00601805416248746	8973	0.00312724070285639	-0.0368637992159717	0.0431182806216845	0.0204011777694487	0.878175237415417	0.95989969508238	unclassified	Bacteroides sp. An269	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Intestinibacter bartlettii	HG3A.0115	species	0.78234704112337	8973	-0.00312493536634285	-0.0433392752614565	0.0370894045287708	0.0205150928494606	0.87893508360384	0.96020150850502	unclassified	Intestinibacter bartlettii	Intestinibacter	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacterium sp.	HG3A.1582	genus	0.00590660871503399	8973	-0.00309644774689059	-0.0431119977242534	0.0369191022304722	0.0204136814218248	0.879438902744232	0.960223444415456	unclassified	unclassified	Eubacterium	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1242	order	0.0121475537724284	8973	0.00304217418757604	-0.0370271989985976	0.0431115473737497	0.0204411389936535	0.881694275352552	0.962156754576589	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0643	order	0.116237601693971	8973	-0.00299765341580375	-0.0432850115217635	0.037289704690156	0.0205523426309843	0.884039503523458	0.964055401688734	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0512	class	0.153906162933244	8973	-0.00296606235208233	-0.0429559541912014	0.0370238294870368	0.020400592083798	0.88440548437037	0.964055401688734	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1776	class	0.00668672684720829	8973	-0.00291407594178445	-0.0429235790748373	0.0370954271912684	0.0204105966621896	0.886472948820686	0.964392481176212	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0724	class	0.255990192800624	8973	0.00290927519423871	-0.03713325608901	0.0429518064774874	0.0204274457655115	0.886751568986852	0.964392481176212	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Duncaniella sp. B8	HG3A.1953	species	0.00178312715925554	8973	-0.002901141215914	-0.0428801610918841	0.0370778786600561	0.020395045820101	0.8868878685275	0.964392481176212	unclassified	Duncaniella sp. B8	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Prevotella sp.	HG3A.1890	genus	0.00211746350161596	8973	-0.00289620643474739	-0.0428874477153909	0.0370950348458962	0.0204012804929138	0.887113256493459	0.964392481176212	unclassified	unclassified	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1153	order	0.0161595898807534	8973	0.00289934519657517	-0.0371461856058135	0.0429448759989638	0.0204289759513562	0.887143914673937	0.964392481176212	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnoclostridium edouardi	HG3A.0766	species	0.147442326980943	8973	0.00287481858439366	-0.037146310523475	0.0428959476922623	0.0204165275802013	0.88802450969591	0.964407810351484	unclassified	Lachnoclostridium edouardi	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Hungatella hathewayi	HG3A.0287	species	0.756268806419258	8973	0.00288425634942782	-0.0373062679551572	0.0430747806540129	0.0205029434755748	0.888129711497487	0.964407810351484	unclassified	Hungatella hathewayi	Hungatella	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0348	order	0.173966343474869	8973	0.00275975781061845	-0.0373499384204805	0.0428694540417174	0.0204617095416911	0.892714361276344	0.967668218701927	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0730	order	0.074445558898919	8973	0.00274936801405838	-0.0372915086471651	0.0427902446752819	0.0204266016704806	0.892933235603858	0.967668218701927	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0554	order	0.169397080129277	8973	0.00274033984900447	-0.0373445814524569	0.0428252611504658	0.0204490707669859	0.893399263910925	0.967668218701927	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0329	order	0.363980831383038	8973	0.00274189942323862	-0.0373877217512847	0.0428715205977619	0.0204718741263999	0.893457057433094	0.967668218701927	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0760	order	0.0711021954753148	8973	-0.00272050142264955	-0.0427642382660407	0.0373232354207416	0.0204280607744442	0.894058223648209	0.967668218701927	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0770	family	0.0987406664437758	8973	0.00272027069236337	-0.0373625265719773	0.042803067956704	0.0204479872027931	0.894169778691838	0.967668218701927	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1932	family	0.00267469073888332	8973	-0.00270180740118766	-0.0427437074217542	0.0373400926193788	0.0204271237308201	0.894777157746063	0.967668218701927	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0540	order	0.158029644489023	8973	0.00269099664121052	-0.0374224185840679	0.042804411866489	0.0204636067632071	0.895381523516539	0.967668218701927	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1311	phylum	0.0131505627995096	8973	0.00267468929795224	-0.0373296054271594	0.0426789840230639	0.0204079396256004	0.895729862240383	0.967668218701927	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Prevotella timonensis	HG3A.1043	species	0.136966454920317	8973	-0.00266704669925227	-0.0427193378200093	0.0373852444215047	0.0204324246852998	0.896149996419895	0.967668218701927	unclassified	Prevotella timonensis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Holdemanella sp.	HG3A.0822	genus	0.0897135852000446	8973	0.00265440268276699	-0.0373414918652684	0.0426502972308024	0.0204036543280394	0.896494636872969	0.967668218701927	unclassified	unclassified	Holdemanella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Gardnerella vaginalis	HG3A.1510	species	0.0322077343140533	8973	0.00263721072932311	-0.0373841306580449	0.0426585521166911	0.0204166358732542	0.897226304931433	0.967931638743964	unclassified	Gardnerella vaginalis	Gardnerella	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
Fusobacteriaceae sp.	HG3A.1819	family	0.0046807087930458	8973	-0.00260233780208056	-0.0426031698851645	0.0373984942810034	0.0204061731805242	0.898526209992477	0.968807456184175	unclassified	unclassified	unclassified	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
Bacteroides finegoldii	HG3A.0224	species	0.361417586091608	8973	0.00257154476471543	-0.0375634713896002	0.0427065609190311	0.0204746263414468	0.900054055053581	0.969067842439035	unclassified	Bacteroides finegoldii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.0967	order	0.025298116571938	8973	-0.00255706998577756	-0.0426192234160913	0.0375050834445361	0.0204374558805599	0.900433888433948	0.969067842439035	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium sp.	HG3A.0444	genus	0.192243396857238	8973	-0.00254073362992464	-0.0426293334869969	0.0375478662271476	0.0204509473590201	0.90113163648432	0.969067842439035	unclassified	unclassified	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Desulfovibrionales sp.	HG3A.0462	order	0.14766521787585	8973	-0.00253449933787963	-0.0425495329251966	0.0374805342494373	0.0204134179886872	0.901192598993216	0.969067842439035	unclassified	unclassified	unclassified	unclassified	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
Clostridiaceae sp.	HG3A.1524	family	0.00735539953192912	8973	-0.00253513637141225	-0.042566777808466	0.0374965050656415	0.020421890378891	0.901208683698972	0.969067842439035	unclassified	unclassified	unclassified	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0476	order	0.180987406664438	8973	0.00248459006903306	-0.0376661147523876	0.0426352948904538	0.0204826298164058	0.903454352141119	0.970508509698681	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0896	class	0.0364426613172852	8973	-0.00246360890808291	-0.0424369382339231	0.0375097204177573	0.0203921428217033	0.903842944480153	0.970508509698681	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Prevotella disiens	HG3A.1389	species	0.093837066755823	8973	-0.00246280856538227	-0.0424952280686326	0.0375696109378681	0.020422287304473	0.904015231452323	0.970508509698681	unclassified	Prevotella disiens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteroidales sp.	HG3A.1614	order	0.0117017719826145	8973	-0.00244003614896501	-0.0424426386581445	0.0375625663602145	0.020407076352274	0.904827972177243	0.970708407464859	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteroidales sp.	HG3A.1352	order	0.0140421263791374	8973	0.00242415267084391	-0.0375868541567689	0.0424351594984567	0.0204113637625223	0.905464346670274	0.970708407464859	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Barnesiella sp. WM24	HG3A.1513	species	0.00869274490137078	8973	-0.00241173087893495	-0.042446036139974	0.0376225743821041	0.0204232493119615	0.906000989586434	0.970708407464859	unclassified	Barnesiella sp. WM24	Barnesiella	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Clostridia sp.	HG3A.0752	class	0.0846985400646384	8973	-0.00240686675139702	-0.0424273821967507	0.0376136486939567	0.0204162145241247	0.906157520923115	0.970708407464859	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0910	order	0.06452691407556	8973	0.00234647849881225	-0.0376455806519931	0.0423385376496176	0.0204016977242385	0.908436724880743	0.972625080306513	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Coriobacteriales sp.	HG3A.0714	order	0.0514877967235038	8973	0.00233909668906107	-0.0377748157060881	0.0424530090842102	0.0204638603912931	0.90899957400449	0.972703048193484	unclassified	unclassified	unclassified	unclassified	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
Lachnospiraceae sp.	HG3A.1463	family	0.0131505627995096	8973	-0.00231810537896239	-0.0424506008491299	0.0378143900912051	0.0204733404302649	0.909854300916571	0.972737549796454	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1315	family	0.0268583528362866	8973	0.00230906134182571	-0.03773717083325	0.0423552935169014	0.020429333752226	0.910011904268018	0.972737549796454	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1876	order	0.00289758163379026	8973	-0.00228080512968522	-0.042261912527869	0.0377003022684986	0.0203961107564434	0.910964308822065	0.97309491599119	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Prevotellaceae sp.	HG3A.1842	family	0.00278613618633679	8973	0.0022718650280493	-0.0377159499734723	0.0422596800295709	0.0203995325981454	0.911326674472354	0.97309491599119	unclassified	unclassified	unclassified	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1350	order	0.0110330992978937	8973	-0.00223077787294156	-0.0422386084939134	0.0377770527480303	0.0204097434406591	0.912967298594	0.974227707763014	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1587	order	0.00579516326758052	8973	0.00221781959710347	-0.0377428511808367	0.0421784903750436	0.0203856851430199	0.913369150703763	0.974227707763014	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Phocaeicola plebeius	HG3A.0423	species	0.228463167279617	8973	-0.00222062401616041	-0.0427573986346772	0.0383161506023563	0.020679580897897	0.914488011347397	0.974460031494269	unclassified	Phocaeicola plebeius	Phocaeicola	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Alistipes finegoldii	HG3A.0077	species	0.875292544299565	8973	-0.00218391092947071	-0.0427174767188374	0.0383496548598959	0.0206779439338657	0.915889836151923	0.974460031494269	unclassified	Alistipes finegoldii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Citrobacter farmeri	HG3A.1832	species	0.00869274490137078	8973	-0.00215368697328098	-0.0421642373395271	0.0378568633929652	0.0204111309016239	0.915969305586234	0.974460031494269	unclassified	Citrobacter farmeri	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.1872	order	0.00245179984397637	8973	-0.00214960440846441	-0.0421063832905565	0.0378071744736277	0.020383699716804	0.916015554464883	0.974460031494269	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0756	class	0.102641257104647	8973	0.00215373247663831	-0.0378922062011285	0.0421996711544051	0.0204291840264178	0.916041520790079	0.974460031494269	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1105	phylum	0.0188342806196367	8973	-0.00211299284166739	-0.0421132873397783	0.0378873016564435	0.0204058989349276	0.91753029102491	0.975520957517111	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0718	order	0.0966232029421598	8973	-0.00206962862270448	-0.0420886037396727	0.0379493464942638	0.020415428735276	0.91925451143106	0.976560367458974	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1362	class	0.0182770533823693	8973	0.00206262480325714	-0.0379389034697326	0.0420641530762469	0.0204065283374308	0.919491852282531	0.976560367458974	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
[Ruminococcus] torques	HG3A.0034	species	0.904045469742561	8973	0.00203450671368007	-0.038434509067103	0.0425035224944631	0.0206450141525245	0.921500087226778	0.977479354750682	unclassified	[Ruminococcus] torques	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1825	order	0.00568371782012705	8973	0.00200154460227059	-0.0379825538959156	0.0419856431004567	0.0203976366473179	0.921834225300762	0.977479354750682	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0093	order	0.767079014822245	8973	-0.00201412901713568	-0.0422497295348917	0.0382214715006203	0.020525938822531	0.921834434303918	0.977479354750682	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1753	order	0.00501504513540622	8973	0.00198790025056716	-0.0380004909858302	0.0419762914869645	0.0203998265607471	0.922373691306492	0.977528978773832	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteroidales sp.	HG3A.1595	order	0.00601805416248746	8973	-0.0019636658761561	-0.041945855038707	0.0380185232863948	0.0203966626117391	0.92330523303006	0.977994070205266	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1109	order	0.0499275604591553	8973	-0.00194259374743891	-0.0420393672508867	0.0381541797560089	0.0204551170933674	0.924341919915192	0.978569979216883	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Victivallales sp.	HG3A.1299	order	0.0316505070767859	8973	0.00184872477830264	-0.0382324860852651	0.0419299356418704	0.0204471779104054	0.927959746948055	0.981769055397137	unclassified	unclassified	unclassified	unclassified	Victivallales	Lentisphaeria	Lentisphaerae	Bacteria
Eubacteriales sp.	HG3A.0630	order	0.11300568371782	8973	-0.00182858470900914	-0.0419235363960082	0.0382663669779899	0.0204541877051517	0.928766809586211	0.981769055397137	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1935	order	0.00167168171180207	8973	0.00181863180222766	-0.0381971813355805	0.0418344449400358	0.0204138156714727	0.929013763336078	0.981769055397137	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Phocaeicola vulgatus	HG3A.0005	species	0.975147665217876	8973	0.00185855805021012	-0.03922629062548	0.0429434067259002	0.0209591774348691	0.929342093244947	0.981769055397137	unclassified	Phocaeicola vulgatus	Phocaeicola	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteroidales sp.	HG3A.1942	order	0.00144879081689513	8973	-0.00179801322110786	-0.0418482731914228	0.0382522467492071	0.0204313885066626	0.929876680910125	0.981811282769467	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Alistipes senegalensis	HG3A.0141	species	0.639362532040566	8973	0.00177830737440838	-0.0385138385431943	0.0420704532920111	0.0205547851030143	0.931058596423831	0.982367185533884	unclassified	Alistipes senegalensis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bacteroidales sp.	HG3A.1144	order	0.0209517441212526	8973	-0.00175774766339041	-0.0417786469729171	0.0382631516461362	0.0204164103500208	0.931392968853788	0.982367185533884	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Oscillospiraceae sp.	HG3A.1241	family	0.0511534603811434	8973	-0.00171467801578767	-0.0416941361278384	0.0382647800962631	0.0203952693834843	0.933000816967937	0.983408494164017	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteria sp.	HG3A.1660	superkingdom	0.0123704446673353	8973	0.00170034849966419	-0.0382788296952679	0.0416795266945963	0.0203951265855248	0.933558961521579	0.983408494164017	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
