genus	id	positive_size	positive_estimate	positive_p.value	positive_q.value	positive_message	negative_size	negative_estimate	negative_p.value	negative_q.value	negative_message	name	hl1	hl2
Turicimonas	MF0012	275	1.4703245927765	4.59705188978985e-06	0.000409896351427089		188	0.787089287397396	0.965034965034965	0.998001998001998		trehalose degradation	carbohydrate degradation	disaccharide degradation
Turicimonas	MF0049	436	1.43724830794295	6.1178559914491e-06	0.000409896351427089		323	1.04495125741162	0.322677322677323	0.889253603539318		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Turicimonas	MF0015	448	1.3577314902657	0.000182515170621471	0.00917138732372889		404	1.08948763053303	0.185814185814186	0.666940202654488		fructose degradation	carbohydrate degradation	monosaccharide degradation
Turicimonas	MF0097	54	0.801836706070187	0.874125874125874	0.998001998001998		59	1.60367282938241	0.000330377962607867	0.0132811940968363		homoacetogenesis	gas metabolism	acetogenesis
Turicimonas	MF0065	485	1.33751593823327	0.000554114181380259	0.0185628250762387		388	0.972455025890087	0.622377622377622	0.998001998001998		Bifidobacterium shunt	central metabolism	energy metabolism
Turicimonas	MF0060	116	1.42762091754796	0.000755606271819848	0.0194448349225271		50	0.768503444852757	0.897102897102897	0.998001998001998		glycerol degradation I	lipid degradation	glycerol degradation
Turicimonas	MF0094	133	1.39104021967086	0.000773923778011031	0.0194448349225271		77	1.05251010241703	0.37962037962038	0.889253603539318		propionate production II	organic acid metabolism	propionate metabolism
Comamonas	MF0050	260	1.51531981655105	9.49760001196767e-07	0.00019090176024055		159	1.17248895681935	0.0899100899100899	0.44077873346166		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Comamonas	MF0012	275	1.48083316307561	3.76752604291461e-06	0.000252424244875279		188	0.783920656446864	0.978021978021978	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Comamonas	MF0049	436	1.45184938035895	3.76752604291461e-06	0.000252424244875279		323	1.04185450042277	0.327672327672328	0.878791796438855		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Comamonas	MF0015	448	1.36925762038979	0.000298479933409678	0.0119988933230691		404	1.07977201356453	0.210789210789211	0.698016269444841		fructose degradation	carbohydrate degradation	monosaccharide degradation
Comamonas	MF0065	484	1.34684591090031	0.000271138817929304	0.0119988933230691		389	0.968942766743071	0.617382617382617	1		Bifidobacterium shunt	central metabolism	energy metabolism
Comamonas	MF0097	54	0.806075168842011	0.868131868131868	1		59	1.57979091022123	0.000375946658123661	0.0125942130471426		homoacetogenesis	gas metabolism	acetogenesis
Comamonas	MF0060	116	1.43727518793946	0.00109529309360562	0.0314505588306757		50	0.759856338903433	0.908091908091908	1		glycerol degradation I	lipid degradation	glycerol degradation
Comamonas	MF0094	133	1.39272645944549	0.00164753089240322	0.0413942136716308		77	1.04665519946211	0.363636363636364	0.878791796438855		propionate production II	organic acid metabolism	propionate metabolism
Baileyella	MF0050	260	1.51332739991123	1.36045759544737e-06	0.000273451976684922		159	1.17561975065335	0.0669330669330669	0.363609363609364		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Baileyella	MF0012	275	1.47644152007459	4.9426886038967e-06	0.000335791671788422		188	0.784897932971295	0.981018981018981	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Baileyella	MF0049	435	1.43540429337006	5.01181599684212e-06	0.000335791671788422		323	1.04480552150285	0.327672327672328	0.85004995004995		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Baileyella	MF0015	448	1.36096110539778	0.000148506620004731	0.00746245765523773		404	1.0851468485772	0.180819180819181	0.649011702583131		fructose degradation	carbohydrate degradation	monosaccharide degradation
Baileyella	MF0065	485	1.33968124882198	0.000321264234309508	0.0107623518493685		389	0.97513533229633	0.588411588411588	1		Bifidobacterium shunt	central metabolism	energy metabolism
Baileyella	MF0097	54	0.811120657696235	0.86013986013986	1		59	1.60010861501908	0.000307593650115447	0.0107623518493685		homoacetogenesis	gas metabolism	acetogenesis
Baileyella	MF0060	116	1.44018611062119	0.000801400046680862	0.0230116299118362		50	0.766391728550136	0.911088911088911	1		glycerol degradation I	lipid degradation	glycerol degradation
Baileyella	MF0094	133	1.40205366065191	0.00116892456426477	0.0293692296771525		77	1.05611897808385	0.344655344655345	0.85004995004995		propionate production II	organic acid metabolism	propionate metabolism
Fusobacterium	MF0049	435	1.44252569944956	1.94329377514332e-06	0.000202214157632838		321	1.04334718836328	0.327672327672328	0.828296703296703		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Fusobacterium	MF0050	260	1.515428402001	2.012081170476e-06	0.000202214157632838		158	1.17577315531728	0.0699300699300699	0.375854914316453		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Fusobacterium	MF0012	275	1.47791879469528	3.25026056170167e-06	0.000217767457634012		187	0.794043209916324	0.971028971028971	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Fusobacterium	MF0015	448	1.35297963982804	0.000216523805648547	0.00801457129880726		402	1.09075221576407	0.171828171828172	0.609321712769989		fructose degradation	carbohydrate degradation	monosaccharide degradation
Fusobacterium	MF0065	485	1.33259643181825	0.000239240934292754	0.00801457129880726		388	0.984592248167265	0.552447552447552	0.986226163217314		Bifidobacterium shunt	central metabolism	energy metabolism
Fusobacterium	MF0097	54	0.808597124933773	0.867132867132867	0.999000999000999		59	1.57436572325735	0.000230127274912064	0.00801457129880726		homoacetogenesis	gas metabolism	acetogenesis
Fusobacterium	MF0060	116	1.43420497928054	0.000856352613825833	0.0245895536255704		50	0.758054119531423	0.912087912087912	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Fusobacterium	MF0094	133	1.39263354202152	0.00227539865847252	0.057169391294122		76	1.04722232590141	0.364635364635365	0.862255391667156		propionate production II	organic acid metabolism	propionate metabolism
Leuconostoc	MF0050	260	1.50738771964928	6.85400418456494e-07	0.000137765484109755		159	1.17165899800819	0.0749250749250749	0.376498501498502		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Leuconostoc	MF0012	274	1.46451793355155	3.07829075293375e-06	0.000206245480446561		188	0.788336741803864	0.972027972027972	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Leuconostoc	MF0049	436	1.44745477141483	2.35601890650416e-06	0.000206245480446561		323	1.0430753370447	0.342657342657343	0.870936292623039		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Leuconostoc	MF0015	447	1.35845713698612	0.000103217711537115	0.00518669000474004		403	1.08516634094265	0.180819180819181	0.648193911351806		fructose degradation	carbohydrate degradation	monosaccharide degradation
Leuconostoc	MF0097	54	0.806312174712737	0.881118881118881	1		59	1.59280753464204	0.000184782410846014	0.00742825291600976		homoacetogenesis	gas metabolism	acetogenesis
Leuconostoc	MF0065	484	1.34075150571722	0.000394174156878264	0.0132048342554218		388	0.973641346995664	0.603396603396603	1		Bifidobacterium shunt	central metabolism	energy metabolism
Leuconostoc	MF0060	116	1.43337668177107	0.000883828910447924	0.0253785158571475		50	0.761108886997207	0.916083916083916	1		glycerol degradation I	lipid degradation	glycerol degradation
Leuconostoc	MF0094	133	1.39572813397011	0.00102166173996351	0.0256692512165832		77	1.05702590094425	0.351648351648352	0.870936292623039		propionate production II	organic acid metabolism	propionate metabolism
Pseudomonas	MF0012	275	1.47555246275225	5.0809434049045e-06	0.000343338055165012		187	0.793613652945885	0.963036963036963	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Pseudomonas	MF0049	436	1.43678609126605	5.15007082747518e-06	0.000343338055165012		323	1.04054384458642	0.342657342657343	0.871039073286264		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Pseudomonas	MF0050	260	1.51013158519757	1.77132558138829e-06	0.000343338055165012		159	1.16936484538802	0.0769230769230769	0.38961038961039		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Pseudomonas	MF0015	448	1.35499303433594	0.000159842790839238	0.0079921395419619		403	1.08624722795105	0.186813186813187	0.625603904292429		fructose degradation	carbohydrate degradation	monosaccharide degradation
Pseudomonas	MF0065	485	1.33314893151949	0.000275695666483964	0.0110278266593586		388	0.977191837246086	0.596403596403596	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Pseudomonas	MF0097	54	0.806644141413305	0.861138861138861	0.999000999000999		59	1.5786492159144	0.00034860543085673	0.0116201810285577		homoacetogenesis	gas metabolism	acetogenesis
Pseudomonas	MF0060	116	1.4433954755743	0.000563272886661975	0.016093511047485		50	0.75780708101574	0.913086913086913	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Pseudomonas	MF0094	133	1.40194775410882	0.00120574033677733	0.0301435084194333		77	1.04224192602633	0.385614385614386	0.871039073286264		propionate production II	organic acid metabolism	propionate metabolism
Schaalia	MF0050	260	1.4999225037266	8.3865586421482e-07	8.30269305572672e-05						1 parallel job did not deliver a result	threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Schaalia	MF0012	275	1.46584623354445	3.83665303934798e-06	0.000189914325447725						1 parallel job did not deliver a result	trehalose degradation	carbohydrate degradation	disaccharide degradation
Schaalia	MF0049	436	1.43764211031422	5.84134573782993e-06	0.000192764409348388						1 parallel job did not deliver a result	threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Schaalia	MF0015	448	1.35908192436616	0.000148506620004731	0.00367553884511709						1 parallel job did not deliver a result	fructose degradation	carbohydrate degradation	monosaccharide degradation
Schaalia	MF0065	485	1.34042645438746	0.000307593650115447	0.00609035427228585						1 parallel job did not deliver a result	Bifidobacterium shunt	central metabolism	energy metabolism
Schaalia	MF0094	133	1.39407798393962	0.000737288771068078	0.0121652647226233						1 parallel job did not deliver a result	propionate production II	organic acid metabolism	propionate metabolism
Schaalia	MF0060	116	1.43340599373466	0.001224148231351	0.0173129535576784						1 parallel job did not deliver a result	glycerol degradation I	lipid degradation	glycerol degradation
Schaalia	MF0097	54	0.81360701964032	0.865134865134865	0.985014985014985						1 parallel job did not deliver a result	homoacetogenesis	gas metabolism	acetogenesis
Gardnerella	MF0012	275	1.47476533741616	4.38967009023469e-06	0.000441161844068587		188	0.784840653706553	0.982017982017982	0.998001998001998		trehalose degradation	carbohydrate degradation	disaccharide degradation
Gardnerella	MF0050	260	1.51150008410021	3.31904850978833e-06	0.000441161844068587		159	1.17180731507853	0.0769230769230769	0.401598401598402		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Gardnerella	MF0049	436	1.4450102148466	8.54481952027359e-06	0.000572502907858331		323	1.04233320574559	0.326673326673327	0.871600926545982		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Gardnerella	MF0015	448	1.36267079823428	0.000202920344224466	0.00998385508812819		404	1.0861217118343	0.182817182817183	0.648193911351806		fructose degradation	carbohydrate degradation	monosaccharide degradation
Gardnerella	MF0097	54	0.801068630823691	0.881118881118881	0.998001998001998		59	1.58028901214441	0.000248354604182293	0.00998385508812819		homoacetogenesis	gas metabolism	acetogenesis
Gardnerella	MF0065	484	1.34780546550465	0.000412401665039535	0.0138154557788244		389	0.97483316627047	0.595404595404595	0.998001998001998		Bifidobacterium shunt	central metabolism	energy metabolism
Gardnerella	MF0060	116	1.42526945901046	0.000645701365101155	0.0185408534836189		50	0.757546202550306	0.921078921078921	0.998001998001998		glycerol degradation I	lipid degradation	glycerol degradation
Gardnerella	MF0094	133	1.38668236777047	0.00135300362750369	0.0339942161410301		77	1.0503561780617	0.364635364635365	0.871600926545982		propionate production II	organic acid metabolism	propionate metabolism
Weissella	MF0050	260	1.51751702276185	3.83377971945476e-07	7.70589723610407e-05		159	1.17458931310643	0.0679320679320679	0.359324885640675		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Weissella	MF0049	436	1.4505690391703	3.00950285653406e-06	0.000302455037081673		323	1.04568955946035	0.315684315684316	0.846848803370543		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Weissella	MF0012	273	1.46541698246803	5.01181599684212e-06	0.000335791671788422		188	0.788326698728356	0.969030969030969	0.998001998001998		trehalose degradation	carbohydrate degradation	disaccharide degradation
Weissella	MF0015	446	1.35570594374401	0.000216523805648547	0.0087042569870716		404	1.09045573141946	0.202797202797203	0.668233405938324		fructose degradation	carbohydrate degradation	monosaccharide degradation
Weissella	MF0097	54	0.823902172514596	0.855144855144855	0.998001998001998		59	1.58427323061589	0.000216523805648547	0.0087042569870716		homoacetogenesis	gas metabolism	acetogenesis
Weissella	MF0060	116	1.44745361556642	0.000599907739098823	0.0200969092598106		50	0.75620656397914	0.913086913086913	0.998001998001998		glycerol degradation I	lipid degradation	glycerol degradation
Weissella	MF0065	483	1.33660991181076	0.000874670144021558	0.0251155284211905		389	0.979260193777382	0.570429570429571	0.998001998001998		Bifidobacterium shunt	central metabolism	energy metabolism
Weissella	MF0094	132	1.39452995373031	0.00148185921466055	0.0372317127683464		77	1.05148626017714	0.365634365634366	0.846848803370543		propionate production II	organic acid metabolism	propionate metabolism
Staphylococcus	MF0050	260	1.50420306555464	6.7688623771685e-07	0.000136054133781087		158	1.18159029240421	0.0689310689310689	0.346378621378621		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Staphylococcus	MF0049	436	1.43890891529126	3.11268470719906e-06	0.000312824813073506		322	1.05508207023417	0.282717282717283	0.826477869956131		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Staphylococcus	MF0012	275	1.46779453639759	6.25611116932365e-06	0.000419159448344684		188	0.786492650534236	0.97002997002997	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Staphylococcus	MF0015	448	1.35824874931555	0.000104345762791253	0.00524337458026044		403	1.09840570974391	0.164835164835165	0.636495579891806		fructose degradation	carbohydrate degradation	monosaccharide degradation
Staphylococcus	MF0065	485	1.33649102469664	0.000214256561493138	0.00861311377202416		388	0.987004938629513	0.538461538461538	0.975051975051975		Bifidobacterium shunt	central metabolism	energy metabolism
Staphylococcus	MF0097	54	0.807497133161942	0.864135864135864	1		59	1.586604481938	0.000293923077053813	0.00984642308130273		homoacetogenesis	gas metabolism	acetogenesis
Staphylococcus	MF0060	116	1.43349944437667	0.000517479396549912	0.0148590512437903		50	0.759491126812611	0.911088911088911	1		glycerol degradation I	lipid degradation	glycerol degradation
Staphylococcus	MF0094	133	1.39518483784694	0.00170275482641135	0.042781715013585		75	1.07901067248497	0.295704295704296	0.835758835758836		propionate production II	organic acid metabolism	propionate metabolism
Citrobacter	MF0050	257	1.54061896765554	2.30876091311613e-07	4.61752182623226e-05		156	1.19265277505799	0.0619380619380619	0.336505599663494		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Citrobacter	MF0012	272	1.481933176806	3.21586659270006e-06	0.000214391106180004		185	0.79556089054388	0.977022977022977	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Citrobacter	MF0049	432	1.45052707498772	2.56238200885536e-06	0.000214391106180004		320	1.05544698026584	0.27972027972028	0.822706705059646		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Citrobacter	MF0015	445	1.34781899814395	0.00016437726312275	0.00820750348738301		401	1.09663410682358	0.14985014985015	0.576346730192884		fructose degradation	carbohydrate degradation	monosaccharide degradation
Citrobacter	MF0065	484	1.33871588897538	0.000205187587184575	0.00820750348738301		387	0.975152911643848	0.6003996003996	0.99575221526441		Bifidobacterium shunt	central metabolism	energy metabolism
Citrobacter	MF0097	54	0.821263623864173	0.842157842157842	1		59	1.60399113513705	0.000357719170213556	0.0119239723404519		homoacetogenesis	gas metabolism	acetogenesis
Citrobacter	MF0094	130	1.4190647422034	0.000430629181413067	0.0123036908975162		75	1.07143269501297	0.308691308691309	0.841263999158736		propionate production II	organic acid metabolism	propionate metabolism
Citrobacter	MF0060	115	1.45859773820944	0.000691495045822583	0.0172873761455646		48	0.79006690677939	0.87012987012987	1		glycerol degradation I	lipid degradation	glycerol degradation
Solobacterium	MF0050	259	1.5101492408552	6.51343704192058e-07	0.000130920084542604		159	1.17437173197293	0.0809190809190809	0.396700860115494		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Solobacterium	MF0049	436	1.43822162683651	3.0438968026664e-06	0.000305911628667973		323	1.04578279462694	0.31968031968032	0.871553977936957		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Solobacterium	MF0012	275	1.47189443545789	4.59705188978985e-06	0.00030800247661592		188	0.785641129883478	0.971028971028971	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Solobacterium	MF0097	54	0.815355128871098	0.848151848151848	0.999000999000999		59	1.59213524912355	0.000128101558114849	0.00643710329527115		homoacetogenesis	gas metabolism	acetogenesis
Solobacterium	MF0015	447	1.35779243726925	0.000162110026722544	0.00651682307424625		404	1.08198006610861	0.213786213786214	0.683972277722278		fructose degradation	carbohydrate degradation	monosaccharide degradation
Solobacterium	MF0065	485	1.33430393855108	0.000252911442712927	0.00847253333088305		389	0.973380230834364	0.604395604395604	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Solobacterium	MF0060	116	1.44195230435219	0.000865511378471491	0.0238192670812958		50	0.763620601432891	0.913086913086913	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Solobacterium	MF0094	133	1.40367988730134	0.00094803053059884	0.0238192670812958		77	1.04935747611219	0.364635364635365	0.871553977936957		propionate production II	organic acid metabolism	propionate metabolism
Longibaculum	MF0050	259	1.51499357402592	9.66872335188647e-07	0.000194341339372918		159	1.16736019518305	0.0729270729270729	0.385745833114254		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Longibaculum	MF0012	274	1.48020461999649	3.00950285653406e-06	0.000201636691387782		188	0.780614012004131	0.982017982017982	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Longibaculum	MF0049	435	1.44761163124251	2.012081170476e-06	0.000201636691387782		323	1.04102547134419	0.325674325674326	0.859334214172924		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Longibaculum	MF0015	447	1.36663740675597	0.000112242124695406	0.00564016676594417		404	1.0844368611005	0.188811188811189	0.677697302697303		fructose degradation	carbohydrate degradation	monosaccharide degradation
Longibaculum	MF0065	484	1.34697345448372	0.000239240934292754	0.00816722522791831		389	0.972876511744543	0.594405594405594	1		Bifidobacterium shunt	central metabolism	energy metabolism
Longibaculum	MF0097	54	0.812359285082764	0.871128871128871	1		59	1.5918787221602	0.000243797767997561	0.00816722522791831		homoacetogenesis	gas metabolism	acetogenesis
Longibaculum	MF0060	116	1.43036487634091	0.000508320710397255	0.0145960661128355		50	0.760637680570469	0.919080919080919	1		glycerol degradation I	lipid degradation	glycerol degradation
Longibaculum	MF0094	133	1.39217436311626	0.00116892456426477	0.0293692296771525		77	1.04696778086199	0.380619380619381	0.859334214172924		propionate production II	organic acid metabolism	propionate metabolism
Rikenella	MF0050	260	1.50966841853784	1.0182093830105e-06	0.000204660085985111		159	1.17169245699805	0.0869130869130869	0.415941201655487		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Rikenella	MF0012	275	1.47456299125531	3.62927215884261e-06	0.000364741851963683		188	0.785388426420823	0.976023976023976	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Rikenella	MF0049	436	1.44149072459135	1.00731301065996e-05	0.000674899717142171		323	1.04168681817955	0.321678321678322	0.862692862692863		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Rikenella	MF0015	448	1.35883837567963	0.000211989317561616	0.0106524632074712		404	1.08824116562673	0.191808191808192	0.676376255323624		fructose degradation	carbohydrate degradation	monosaccharide degradation
Rikenella	MF0097	54	0.812074190598582	0.867132867132867	0.999000999000999		59	1.58804310936643	0.000316707371763528	0.0127316363448938		homoacetogenesis	gas metabolism	acetogenesis
Rikenella	MF0065	485	1.34052962689909	0.000572431595224954	0.019176458440036		388	0.972907772537967	0.627372627372627	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Rikenella	MF0060	116	1.43307927856039	0.00094803053059884	0.027222019521481		50	0.75980799740247	0.918081918081918	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Rikenella	MF0094	133	1.39542743950618	0.00179479475442994	0.0450942182050521		77	1.05293275337749	0.367632367632368	0.863903538322143		propionate production II	organic acid metabolism	propionate metabolism
Candidatus Methanomethylophilus	MF0050	260	1.5075557632679	3.96086506771825e-07	7.96133878611368e-05		159	1.17232316617439	0.0689310689310689	0.374463374463375		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Candidatus Methanomethylophilus	MF0049	436	1.43378553752459	2.90632104441509e-06	0.000292085264963717		323	1.04188201131475	0.32967032967033	0.867898767898768		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Candidatus Methanomethylophilus	MF0012	275	1.4717315198355	1.35465752402808e-05	0.000907620541098816		188	0.783517470804009	0.981018981018981	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Candidatus Methanomethylophilus	MF0015	448	1.35361565577093	0.00015530832071387	0.00780424311587195		404	1.08621851534758	0.195804195804196	0.676023976023976		fructose degradation	carbohydrate degradation	monosaccharide degradation
Candidatus Methanomethylophilus	MF0065	484	1.34254866203305	0.000227860029549989	0.00915997318790956		389	0.974926213748852	0.585414585414585	1		Bifidobacterium shunt	central metabolism	energy metabolism
Candidatus Methanomethylophilus	MF0097	54	0.806135210522623	0.868131868131868	1		59	1.59049049141665	0.000398731033087095	0.0133574896084177		homoacetogenesis	gas metabolism	acetogenesis
Candidatus Methanomethylophilus	MF0060	116	1.43139535778745	0.0010584774006314	0.0303934225038446		50	0.760093164363917	0.906093906093906	1		glycerol degradation I	lipid degradation	glycerol degradation
Candidatus Methanomethylophilus	MF0094	133	1.39495994284501	0.00133459570078322	0.0335317169821783		77	1.04850776910435	0.370629370629371	0.867898767898768		propionate production II	organic acid metabolism	propionate metabolism
Absiella	MF0050	260	1.52150980792489	5.40659583288873e-07	0.000108672576241064		159	1.17042195396722	0.0749250749250749	0.36731561121805		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Absiella	MF0049	435	1.4384248734924	4.73530652238197e-06	0.000475898305499388		323	1.04401752975102	0.324675324675325	0.864493401335507		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Absiella	MF0012	274	1.47467183666004	9.37844289951735e-06	0.000628355674267662		188	0.782937044687947	0.971028971028971	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Absiella	MF0015	447	1.35741860727596	7.72725774371257e-05	0.00388294701621557		404	1.08305423175261	0.202797202797203	0.679370629370629		fructose degradation	carbohydrate degradation	monosaccharide degradation
Absiella	MF0097	54	0.817867869270113	0.85014985014985	1		59	1.59067713002676	0.00019385137511194	0.00779282527949999		homoacetogenesis	gas metabolism	acetogenesis
Absiella	MF0065	485	1.34510758059089	0.000275695666483964	0.00923580482721281		389	0.971967666420161	0.59040959040959	1		Bifidobacterium shunt	central metabolism	energy metabolism
Absiella	MF0060	116	1.45533624582785	0.000554114181380259	0.0159109929224903		50	0.76232956928248	0.918081918081918	1		glycerol degradation I	lipid degradation	glycerol degradation
Absiella	MF0094	132	1.39702043601318	0.00197941884935215	0.0491646806618583		77	1.04997797714839	0.341658341658342	0.864493401335507		propionate production II	organic acid metabolism	propionate metabolism
Terrisporobacter	MF0050	260	1.5042772391808	9.66872335188647e-07	0.000194341339372918		159	1.17353919718219	0.0809190809190809	0.396700860115494		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Terrisporobacter	MF0049	436	1.44129847921847	2.42480657542776e-06	0.000243693060830489		322	1.05169435286063	0.328671328671329	0.868720752931279		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Terrisporobacter	MF0012	275	1.46877612271827	3.69839908206845e-06	0.000247792738498586		188	0.78369100671882	0.975024975024975	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Terrisporobacter	MF0015	448	1.35982380139217	0.000157575555495142	0.0077016821692811		403	1.09081131333452	0.16983016983017	0.631604758877486		fructose degradation	carbohydrate degradation	monosaccharide degradation
Terrisporobacter	MF0065	485	1.34145961530774	0.000191584133564206	0.0077016821692811		389	0.972163871942658	0.598401598401599	1		Bifidobacterium shunt	central metabolism	energy metabolism
Terrisporobacter	MF0097	54	0.807936326848805	0.869130869130869	1		58	1.62538125174345	0.000325821097939234	0.0109150067809643		homoacetogenesis	gas metabolism	acetogenesis
Terrisporobacter	MF0060	116	1.43247132582187	0.000709812531060426	0.0203817598204494		49	0.800390564698472	0.867132867132867	1		glycerol degradation I	lipid degradation	glycerol degradation
Terrisporobacter	MF0094	133	1.39207785959529	0.00142663537152433	0.0358442137095487		77	1.06034689508254	0.331668331668332	0.868720752931279		propionate production II	organic acid metabolism	propionate metabolism
Raoultella	MF0050	260	1.50664923624913	1.12088365346981e-06	0.000225297614347433		159	1.1748034112384	0.0729270729270729	0.366458541458542		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Raoultella	MF0012	275	1.47125987411773	5.35745317662147e-06	0.000433054097586136		188	0.788840649664364	0.97002997002997	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Raoultella	MF0049	436	1.44974964299297	6.46349399382293e-06	0.000433054097586136		323	1.04822812592747	0.313686313686314	0.85004995004995		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Raoultella	MF0015	448	1.36922788572124	0.000243797767997561	0.01035022499529		403	1.08105785082839	0.200799200799201	0.661649825584252		fructose degradation	carbohydrate degradation	monosaccharide degradation
Raoultella	MF0097	54	0.809753920017486	0.867132867132867	1		59	1.58511756752467	0.000257468283464926	0.01035022499529		homoacetogenesis	gas metabolism	acetogenesis
Raoultella	MF0065	485	1.34779567088225	0.000416958543405087	0.0139681112040704		388	0.970510597643302	0.611388611388611	1		Bifidobacterium shunt	central metabolism	energy metabolism
Raoultella	MF0060	116	1.43671428452432	0.000609066459329393	0.0174889083321726		49	0.751864632349972	0.929070929070929	1		glycerol degradation I	lipid degradation	glycerol degradation
Raoultella	MF0094	133	1.39429127037299	0.00209041115341923	0.0491646806618583		77	1.04877330418466	0.371628371628372	0.85004995004995		propionate production II	organic acid metabolism	propionate metabolism
Morganella	MF0050	260	1.50737769431267	5.49173732851105e-07	0.000110383920303072		158	1.18147517541694	0.058941058941059	0.338490081347224		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Morganella	MF0012	275	1.47146370568726	3.11268470719906e-06	0.000298739421485696		188	0.781534093204323	0.969030969030969	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Morganella	MF0049	436	1.44053387855247	4.4587973356074e-06	0.000298739421485696		322	1.04480871099601	0.32967032967033	0.884840434290984		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Morganella	MF0015	448	1.35970555191123	0.000121299887990532	0.00609531937152422		403	1.08879928685022	0.188811188811189	0.643238117814389		fructose degradation	carbohydrate degradation	monosaccharide degradation
Morganella	MF0097	54	0.816434150838781	0.839160839160839	1		59	1.58398544876299	0.000218791050020883	0.0087954002108395		homoacetogenesis	gas metabolism	acetogenesis
Morganella	MF0065	485	1.33900899697144	0.000344048562434444	0.0115256268415539		388	0.977032437466552	0.584415584415584	1		Bifidobacterium shunt	central metabolism	energy metabolism
Morganella	MF0094	133	1.39651973545378	0.000801400046680862	0.0230116299118362		77	1.04824480826575	0.357642357642358	0.884840434290984		propionate production II	organic acid metabolism	propionate metabolism
Morganella	MF0060	116	1.4383456930389	0.00115051668685812	0.0289067317573102		50	0.759773712399792	0.93006993006993	1		glycerol degradation I	lipid degradation	glycerol degradation
Scardovia	MF0012	275	1.48504627099192	1.97768746527125e-06	0.000198757590259761		188	0.791724268522905	0.979020979020979	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
